,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
EFTON CHISM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,98.0,149.0,22.4,10.0,174.0,0.0,0.0,131.9,98,150,23.8,11,174,0.0,0.0,0.0,0.0,0.0,0.0,NE,0.0,32,32,14,0,0,0,0,0,0,6,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ELIC AYOMANOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3,62.0,80.0,10.2,8.0,112.0,0.0,0.0,83.4,59,79,9.9,8,114,0.0,0.0,0.0,0.0,0.0,0.0,TEN,0.0,18,20,10,0,0,0,0,0,0,3,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ELIJAH COOKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.5,183.0,250.0,25.5,13.0,234.0,0.0,0.0,202.0,185,247,17.0,13,219,0.0,0.0,0.0,0.0,0.0,0.0,PHI,0.0,4,4,9,0,100,0,0,100,0,7,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ELIJAH MOORE,3.5,3.6,0.1,31.6,0.1,0.0,0.1,6.0,59.9,97.8,76.0,92.0,11.4,8.0,140.0,7.1,120.9,96.3,73,92,11.6,8,138,61.0,1.0,538.0,1.0,0.0,1.0,BUF,102.0,27,31,11,0,69,13,0,69,19,4,500.0,500.0,0,0.0,0,0.0,0,0.0,6,10.5,2,7.4
EMEKA EGBUKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,26.0,39.0,8.0,5.0,60.0,0.0,0.0,39.6,25,39,8.5,5,65,0.0,0.0,0.0,0.0,0.0,0.0,TB,0.0,3,5,4,0,0,0,0,0,0,2,102.5,101.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ERIK EZUKANMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,178.3,144.0,201.0,36.7,12.0,240.0,0.0,0.0,172.8,140,198,36.9,12,235,0.0,0.0,0.0,0.0,0.0,0.0,MIA,2.0,31,30,29,0,100,0,0,100,0,7,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GABRIEL DAVIS,3.4,2.0,0.2,23.9,0.0,0.0,0.0,4.2,33.9,108.0,79.0,117.0,20.6,9.0,197.0,5.4,53.9,112.0,86,120,20.8,10,205,20.0,2.0,239.0,0.0,0.0,0.0,FA,42.0,33,33,33,0,70,10,0,70,10,0,500.0,500.0,0,0.0,0,0.0,0,0.0,9,15.3,5,16.7
GARRETT WILSON,8.9,5.9,0.4,64.9,0.1,0.0,0.3,9.1,150.9,18.5,11.0,17.0,3.4,4.0,28.0,14.8,251.9,14.6,9,14,2.9,3,21,101.0,7.0,1104.0,2.0,0.0,5.0,NYJ,154.0,24,26,22,6,13,44,19,13,38,1,35.5,38.7,0,0.0,0,0.0,0,0.0,23,26.7,11,26.8
GEORGE PICKENS,7.5,4.2,0.2,64.3,0.1,0.0,-0.4,7.4,105.4,25.9,13.0,25.0,4.9,4.0,35.0,11.7,164.4,28.3,15,29,5.4,5,41,59.0,3.0,900.0,2.0,0.0,-6.0,DAL,103.0,10,7,8,0,15,23,0,15,38,2,62.5,64.7,0,0.0,0,0.0,0,0.0,16,28.1,7,28.0
GREG DORTCH,3.1,2.2,0.2,20.1,0.3,0.0,1.8,2.9,53.3,123.4,100.0,131.0,13.6,10.0,146.0,5.3,90.3,120.6,99,131,13.8,10,142,37.0,3.0,342.0,5.0,0.0,31.0,ARI,50.0,28,27,28,0,81,0,0,75,0,3,500.0,500.0,2,2.8,1,3.4,0,0.0,7,11.5,2,6.7
HUNTER RENFROW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.6,96.0,136.0,24.6,10.0,199.0,0.0,0.0,128.0,84,136,23.6,10,184,0.0,0.0,0.0,0.0,0.0,0.0,CAR,0.0,6,15,2,0,0,0,0,0,0,5,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
IHMIR SMITH-MARSETTE,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,187.0,171.0,216.0,11.3,12.0,195.0,0.4,6.0,181.3,156,212,18.2,12,198,0.0,0.0,0.0,0.0,0.0,0.0,NYG,0.0,1,2,7,0,93,0,0,100,0,5,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ISAAC TESLAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,59.0,101.0,16.5,8.0,151.0,0.0,0.0,96.4,61,100,17.0,8,164,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,22,19,16,0,0,0,0,0,0,3,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ISAIAH WASHINGTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.6,72.0,124.0,24.1,10.0,151.0,0.0,0.0,110.7,71,124,23.9,10,158,0.0,0.0,0.0,0.0,0.0,0.0,CLE,0.0,20,14,25,0,0,0,0,0,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JACK BECH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6,57.0,81.0,11.3,8.0,121.0,0.0,0.0,78.9,55,78,10.8,8,119,0.0,0.0,0.0,0.0,0.0,0.0,LV,0.0,7,18,1,0,0,0,0,0,0,4,162.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JACOB COWING,0.4,0.3,0.0,5.3,0.1,0.0,0.5,0.4,6.7,130.4,92.0,135.0,14.8,10.0,155.0,0.7,10.7,130.7,97,134,14.0,10,160,4.0,0.0,80.0,1.0,0.0,7.0,SF,6.0,19,16,18,0,93,0,0,100,0,6,500.0,500.0,0,0.0,0,0.0,0,0.0,2,2.6,1,2.8
JAHAN DOTSON,1.3,1.1,0.0,12.7,0.1,0.0,0.8,1.9,22.9,124.0,97.0,133.0,11.5,10.0,148.0,2.5,41.9,122.9,92,133,12.8,10,147,19.0,0.0,216.0,1.0,0.0,13.0,PHI,33.0,4,4,9,0,100,0,0,100,0,3,500.0,500.0,0,0.0,0,0.0,0,0.0,1,1.9,0,0.0
JAKE BOBO,1.0,0.8,0.1,6.3,0.0,0.0,0.0,1.0,16.7,146.5,125.0,150.0,9.6,10.0,158.0,1.7,29.7,145.8,122,149,9.3,10,158,13.0,1.0,107.0,0.0,0.0,0.0,SEA,17.0,29,29,30,0,100,0,0,100,0,5,500.0,500.0,0,0.0,0,0.0,0,0.0,2,3.8,1,3.8
JAKOBI MEYERS,8.7,5.8,0.3,68.5,0.1,0.0,1.5,8.6,131.0,41.2,29.0,42.0,4.4,6.0,50.0,14.5,218.0,36.5,25,37,4.4,5,46,87.0,4.0,1027.0,2.0,0.0,23.0,LV,129.0,7,18,1,0,7,36,0,14,43,1,87.5,87.2,0,0.0,0,0.0,0,0.0,14,25.0,6,21.4
JALEN BROOKS,1.7,0.9,0.1,12.6,0.0,0.0,0.0,2.1,23.7,167.6,145.0,179.0,15.1,12.0,185.0,2.6,35.7,161.6,138,179,17.5,11,186,12.0,1.0,177.0,0.0,0.0,0.0,DAL,30.0,10,7,8,0,85,0,0,92,0,6,500.0,500.0,0,0.0,0,0.0,0,0.0,4,6.3,3,10.7
JALEN COKER,5.5,2.9,0.2,43.5,0.0,0.0,0.0,4.2,60.6,76.0,61.0,73.0,9.1,7.0,108.0,8.4,92.6,75.0,59,72,9.3,7,107,32.0,2.0,478.0,0.0,0.0,0.0,CAR,46.0,6,15,2,0,60,20,0,70,20,4,500.0,500.0,0,0.0,0,0.0,0,0.0,7,9.7,3,9.4
JALEN MCMILLAN,7.6,2.8,0.6,35.5,0.3,0.0,3.3,4.5,98.4,78.6,39.0,77.0,22.5,8.0,187.0,10.4,135.4,80.8,46,77,22.7,8,192,37.0,8.0,461.0,4.0,0.0,43.0,TB,58.0,3,5,4,17,50,33,0,50,33,4,172.0,500.0,1,1.3,0,0.0,0,0.0,8,10.4,5,10.4
JALEN NAILOR,4.4,1.6,0.4,24.4,0.2,0.0,-0.2,2.5,75.0,99.4,80.0,100.0,8.7,8.0,123.0,6.1,103.0,102.0,78,101,9.1,8,124,28.0,6.0,414.0,3.0,0.0,-4.0,MIN,42.0,26,28,24,0,56,13,0,56,6,3,500.0,500.0,2,3.0,1,2.8,1,5.9,7,8.0,5,11.4
JALEN REAGOR,1.0,0.9,0.0,12.5,0.4,0.0,-0.4,1.5,7.7,194.5,169.0,243.0,25.5,13.0,220.0,1.8,14.7,208.5,174,248,34.5,13,243,7.0,0.0,100.0,3.0,0.0,-3.0,LAC,12.0,15,12,13,0,100,0,0,100,0,6,500.0,500.0,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0
JALEN ROYALS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,69.0,88.0,12.4,8.0,154.0,0.0,0.0,90.3,70,88,12.6,8,158,0.0,0.0,0.0,0.0,0.0,0.0,KC,0.0,12,10,15,0,0,0,0,0,0,4,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JALEN TOLBERT,6.1,2.9,0.4,35.9,0.0,0.0,0.0,4.6,103.0,93.2,73.0,91.0,10.1,8.0,132.0,8.9,152.0,94.3,74,95,10.9,8,132,49.0,7.0,610.0,0.0,0.0,0.0,DAL,79.0,10,7,8,0,31,13,0,38,6,3,500.0,500.0,0,0.0,0,0.0,0,0.0,13,20.6,7,25.0
JALIN HYATT,0.4,0.5,0.0,3.9,0.0,0.0,0.0,1.2,6.2,135.7,116.0,143.0,10.5,10.0,150.0,0.9,14.2,135.2,113,140,10.6,10,149,8.0,0.0,62.0,0.0,0.0,0.0,NYG,19.0,1,2,7,0,100,0,0,93,0,4,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMARI THRASH,0.2,0.3,0.0,2.4,0.0,0.0,0.0,0.8,2.2,136.0,92.0,146.0,28.3,10.0,204.0,0.6,5.2,129.9,85,144,26.3,10,188,3.0,0.0,22.0,0.0,0.0,0.0,CLE,7.0,20,14,25,0,100,0,0,100,0,4,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMARR CHASE,16.2,7.5,1.0,100.5,0.2,0.0,1.9,10.3,276.0,1.0,1.0,1.0,0.1,1.0,2.0,23.7,403.0,1.0,1,1,0.3,1,3,127.0,17.0,1708.0,3.0,0.0,32.0,CIN,175.0,17,9,26,31,6,69,31,0,75,1,1.0,1.0,0,0.0,0,0.0,0,0.0,35,30.2,17,26.2
JAMES PROCHE,0.0,0.3,0.0,2.3,0.0,0.0,0.0,0.3,0.1,150.0,133.0,212.0,17.0,12.0,167.0,0.3,3.1,182.0,167,236,15.0,13,197,3.0,0.0,21.0,0.0,0.0,0.0,TEN,3.0,18,20,10,0,100,0,0,100,0,6,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMESON WILLIAMS,10.3,3.9,0.5,66.7,0.7,0.1,4.1,6.1,154.2,22.6,14.0,22.0,4.5,4.0,35.0,14.1,212.2,29.0,20,30,4.9,5,45,58.0,7.0,1001.0,11.0,1.0,61.0,DET,91.0,22,19,16,29,14,43,21,14,43,2,59.0,59.7,1,0.9,1,1.5,1,2.9,10,11.2,3,7.3
JAUAN JENNINGS,8.9,5.1,0.4,65.0,0.0,0.0,0.0,7.5,133.5,40.8,27.0,41.0,5.8,6.0,59.0,14.0,210.5,42.0,28,41,5.6,6,59,77.0,6.0,975.0,0.0,0.0,0.0,SF,113.0,19,16,18,14,36,21,21,29,29,2,100.5,103.5,0,0.0,0,0.0,0,0.0,15,19.7,8,22.2
JAVON BAKER,0.1,0.1,0.0,1.2,0.0,0.0,0.0,0.4,1.2,152.3,114.0,154.0,23.4,11.0,185.0,0.2,2.2,150.0,113,154,23.1,11,189,1.0,0.0,12.0,0.0,0.0,0.0,NE,4.0,32,32,14,0,100,0,0,100,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAXON SMITH-NJIGBA,9.0,5.9,0.4,66.5,0.3,0.0,1.5,8.1,153.0,15.6,9.0,15.0,3.5,3.0,27.0,14.9,253.0,12.5,6,12,2.8,3,23,100.0,6.0,1130.0,5.0,0.0,26.0,SEA,137.0,29,29,30,6,25,38,6,25,44,1,30.5,33.8,0,0.0,0,0.0,0,0.0,13,24.5,7,26.9
JAYDEN HIGGINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,40.0,61.0,9.8,7.0,97.0,0.0,0.0,60.1,39,63,9.5,7,98,0.0,0.0,0.0,0.0,0.0,0.0,HOU,0.0,16,8,27,0,0,0,0,0,0,3,125.5,146.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAYDEN REED,8.4,3.2,0.4,50.4,1.2,0.1,9.6,4.4,142.0,39.9,29.0,40.0,4.9,5.0,56.0,11.6,197.0,47.1,32,48,4.1,6,58,55.0,6.0,857.0,20.0,1.0,163.0,GB,75.0,13,17,6,13,25,25,13,31,31,1,106.0,117.5,3,3.1,1,1.7,0,0.0,10,14.1,4,16.0
JAYLEN WADDLE,5.7,3.6,0.1,46.5,0.3,0.0,0.8,5.2,91.6,29.8,20.0,30.0,5.1,5.0,45.0,9.3,149.6,27.8,17,25,5.2,4,42,58.0,2.0,744.0,4.0,0.0,12.0,MIA,83.0,31,30,29,7,40,20,7,33,20,2,73.0,71.8,1,1.4,1,2.6,0,0.0,10,12.0,3,7.5
JAYLIN LANE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.3,77.0,123.0,22.9,10.0,210.0,0.0,0.0,113.6,77,123,22.1,10,204,0.0,0.0,0.0,0.0,0.0,0.0,WAS,0.0,11,21,5,0,0,0,0,0,0,4,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAYLIN NOEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,64.0,84.0,10.1,8.0,118.0,0.0,0.0,83.0,65,84,10.0,8,118,0.0,0.0,0.0,0.0,0.0,0.0,HOU,0.0,16,8,27,0,0,0,0,0,0,5,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JERMAINE BURTON,0.8,0.3,0.0,7.6,0.0,0.0,0.0,1.0,10.7,108.3,86.0,107.0,9.8,9.0,143.0,1.1,14.7,111.2,90,107,8.9,9,145,4.0,0.0,107.0,0.0,0.0,0.0,CIN,14.0,17,9,26,0,86,0,0,100,0,4,500.0,500.0,0,0.0,0,0.0,0,0.0,4,3.4,2,3.1
JERROD MEANS,2.5,1.3,0.1,16.9,0.0,0.0,0.0,2.1,17.8,155.8,118.0,169.0,23.5,11.0,197.0,3.8,26.8,156.2,117,169,23.7,11,197,9.0,1.0,118.0,0.0,0.0,0.0,NO,15.0,5,3,23,0,86,14,0,86,14,0,500.0,500.0,0,0.0,0,0.0,0,0.0,1,2.6,1,7.1
JERRY JEUDY,8.9,5.3,0.2,72.3,0.0,0.0,0.0,8.5,150.9,36.6,24.0,36.0,5.3,5.0,48.0,14.2,240.9,33.8,23,34,5.3,5,46,90.0,4.0,1229.0,0.0,0.0,0.0,CLE,145.0,20,14,25,13,25,25,13,25,31,1,69.5,74.2,0,0.0,0,0.0,0,0.0,13,22.8,5,18.5
JHAQUAN JACKSON,-0.3,0.1,0.0,0.7,0.1,0.0,-0.4,0.3,-3.7,189.5,164.0,238.0,25.5,13.0,215.0,-0.2,-2.7,184.5,158,238,26.5,13,211,1.0,0.0,8.0,1.0,0.0,-5.0,TEN,3.0,18,20,10,0,100,0,0,100,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JIMMY HORN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.4,94.0,159.0,18.3,11.0,152.0,0.0,0.0,136.7,100,161,22.4,11,166,0.0,0.0,0.0,0.0,0.0,0.0,CAR,0.0,6,15,2,0,0,0,0,0,0,7,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOHN METCHIE,2.4,1.8,0.1,19.5,0.0,0.0,0.0,2.8,31.4,119.6,94.0,120.0,18.2,10.0,163.0,4.3,55.4,116.6,91,119,18.4,10,150,24.0,1.0,254.0,0.0,0.0,0.0,PHI,37.0,4,4,9,0,83,8,0,83,8,4,500.0,500.0,0,0.0,0,0.0,0,0.0,7,10.9,3,8.3
JOHN STEPHENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.5,143.0,221.0,16.5,12.0,176.0,0.0,0.0,167.5,153,227,14.5,13,182,0.0,0.0,0.0,0.0,0.0,0.0,DAL,0.0,10,7,8,0,0,0,0,0,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JONATHAN MINGO,0.9,1.1,0.0,10.4,0.1,0.0,0.3,2.6,15.2,141.6,117.0,145.0,13.8,10.0,179.0,2.0,32.2,138.5,117,146,11.8,10,170,17.0,0.0,167.0,2.0,0.0,5.0,DAL,42.0,10,7,8,0,100,0,0,100,0,5,500.0,500.0,0,0.0,0,0.0,0,0.0,1,1.6,1,3.6
JORDAN ADDISON,10.0,4.2,0.6,58.3,0.2,0.1,1.3,6.6,149.5,38.9,26.0,38.0,5.4,5.0,54.0,14.2,212.5,42.0,25,42,5.7,6,55,63.0,9.0,875.0,3.0,1.0,20.0,MIN,99.0,26,28,24,21,29,43,14,29,43,2,82.5,92.5,1,1.5,1,2.8,0,0.0,17,19.5,9,20.5
JORDAN WATKINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.1,115.0,138.0,13.4,10.0,162.0,0.0,0.0,135.8,112,137,12.8,10,160,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,19,16,18,0,0,0,0,0,0,5,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JORDAN WHITTINGTON,2.0,1.5,0.0,19.5,0.1,0.0,0.8,1.9,30.5,108.9,76.0,113.0,12.0,9.0,137.0,3.5,52.5,107.4,75,113,12.2,9,138,22.0,0.0,293.0,2.0,0.0,12.0,LAR,28.0,25,23,31,0,86,0,0,86,7,4,500.0,500.0,0,0.0,0,0.0,0,0.0,2,2.7,2,5.1
JOSH DOWNS,8.0,5.1,0.4,57.4,0.1,0.0,0.9,7.6,111.5,48.4,36.0,49.0,3.6,6.0,56.0,13.1,183.5,43.5,31,44,4.6,6,54,72.0,5.0,803.0,1.0,0.0,12.0,IND,107.0,23,25,20,8,38,38,0,38,46,1,112.5,126.3,0,0.0,0,0.0,0,0.0,12,21.4,6,27.3
JOSH PALMER,4.6,2.6,0.1,38.9,0.0,0.0,0.0,4.3,68.4,66.2,44.0,67.0,9.9,7.0,97.0,7.2,107.4,67.3,45,69,9.6,7,94,39.0,1.0,584.0,0.0,0.0,0.0,BUF,65.0,27,31,11,0,60,7,0,60,0,2,186.5,198.0,0,0.0,0,0.0,0,0.0,7,14.0,2,9.1
JOSH REYNOLDS,3.2,1.6,0.1,24.3,0.0,0.0,0.0,3.0,25.4,101.0,69.0,114.0,15.5,9.0,134.0,4.8,38.4,101.3,70,114,15.9,9,137,13.0,1.0,194.0,0.0,0.0,0.0,NYJ,24.0,24,26,22,0,63,0,0,63,0,3,500.0,500.0,0,0.0,0,0.0,0,0.0,3,,2,
JOSHUA CEPHUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,146.0,199.0,26.4,12.0,206.0,0.0,0.0,178.5,143,201,23.8,12,206,0.0,0.0,0.0,0.0,0.0,0.0,JAC,0.0,30,24,32,0,100,0,0,100,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JUJU SMITH-SCHUSTER,2.5,1.3,0.1,16.5,0.0,0.0,0.0,1.9,35.1,132.2,104.0,148.0,13.2,10.0,149.0,3.8,53.1,131.7,102,148,13.4,10,149,18.0,2.0,231.0,0.0,0.0,0.0,KC,26.0,12,10,15,0,77,8,0,77,8,5,500.0,500.0,0,0.0,0,0.0,0,0.0,6,6.3,2,4.3
JUNIOR BERGEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,174.0,246.0,31.4,13.0,245.0,0.0,0.0,210.0,177,242,24.6,13,236,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,19,16,18,0,0,0,0,0,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JUSTIN JEFFERSON,12.6,6.1,0.6,90.2,0.1,0.0,0.2,9.1,214.5,2.7,2.0,3.0,0.7,1.0,5.0,18.7,317.5,2.9,2,3,0.9,1,6,103.0,10.0,1533.0,1.0,0.0,3.0,MIN,154.0,26,28,24,19,6,69,13,6,81,1,5.0,4.5,0,0.0,0,0.0,0,0.0,25,28.7,13,29.5
JUSTIN SHORTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.5,149.0,230.0,24.5,13.0,198.0,0.0,0.0,179.5,159,234,20.5,13,200,0.0,0.0,0.0,0.0,0.0,0.0,LV,0.0,7,18,1,0,100,0,0,100,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JUSTIN WATSON,2.6,1.4,0.1,18.1,0.0,0.0,0.0,2.0,40.9,172.0,122.0,184.0,36.1,12.0,229.0,3.9,62.9,170.6,125,184,29.7,12,213,22.0,2.0,289.0,0.0,0.0,0.0,HOU,32.0,16,8,27,0,81,6,0,81,0,7,500.0,500.0,0,0.0,0,0.0,0,0.0,3,3.1,1,2.2
KADEN DAVIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,174.0,235.0,3.0,13.0,180.0,0.0,0.0,176.5,175,233,1.5,13,178,0.0,0.0,0.0,0.0,0.0,0.0,CLE,0.0,20,14,25,0,0,0,0,0,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KADEN PRATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.5,143.0,197.0,36.9,12.0,233.0,0.0,0.0,168.0,145,196,33.6,12,226,0.0,0.0,0.0,0.0,0.0,0.0,BUF,0.0,27,31,11,0,0,0,0,0,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KALIF RAYMOND,3.3,1.4,0.2,17.9,0.2,0.0,0.0,1.8,39.5,142.8,115.0,155.0,14.6,11.0,170.0,4.7,56.5,144.1,116,157,13.1,11,167,17.0,2.0,215.0,2.0,0.0,0.0,DET,22.0,22,19,16,0,73,18,0,73,9,5,500.0,500.0,0,0.0,0,0.0,0,0.0,1,1.1,1,2.4
KAVONTAE TURPIN,4.3,1.8,0.1,24.7,0.9,0.0,5.4,3.1,73.2,100.5,70.0,118.0,14.4,9.0,130.0,6.1,104.2,102.5,74,117,13.3,9,131,31.0,2.0,420.0,16.0,0.0,92.0,DAL,52.0,10,7,8,0,63,13,0,69,6,4,500.0,500.0,1,1.9,0,0.0,0,0.0,7,11.1,2,7.1
KAYSHON BOUTTE,5.3,2.9,0.2,39.3,0.0,0.0,0.0,4.5,78.9,94.5,70.0,96.0,12.1,8.0,129.0,8.1,121.9,95.9,68,96,12.4,8,131,43.0,3.0,589.0,0.0,0.0,0.0,NE,68.0,32,32,14,0,64,14,0,57,14,4,500.0,500.0,0,0.0,0,0.0,0,0.0,3,5.5,2,8.3
KEANDRE LAMBERT-SMITH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,72.0,122.0,28.4,10.0,238.0,0.0,0.0,111.6,75,122,27.1,10,228,0.0,0.0,0.0,0.0,0.0,0.0,LAC,0.0,15,12,13,0,0,0,0,0,0,5,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KEELAN WHITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.5,152.0,231.0,21.5,13.0,195.0,0.0,0.0,170.5,156,230,14.5,13,185,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KEENAN ALLEN,7.7,4.7,0.5,49.6,0.0,0.0,0.0,8.1,115.4,62.5,38.0,62.0,21.4,7.0,203.0,12.4,185.4,60.0,36,65,19.6,7,202,70.0,7.0,744.0,0.0,0.0,0.0,LAC,121.0,15,12,13,14,50,36,14,36,36,2,156.0,154.0,0,0.0,0,0.0,0,0.0,15,22.1,8,33.3
KENDRICK BOURNE,3.1,2.3,0.1,25.4,0.1,0.0,0.5,3.2,37.1,138.0,119.0,137.0,12.5,10.0,164.0,5.4,65.1,138.1,116,142,11.7,10,160,28.0,1.0,305.0,1.0,0.0,6.0,NE,38.0,32,32,14,0,64,9,0,64,9,5,500.0,500.0,0,0.0,0,0.0,0,0.0,2,3.6,2,8.3
KEON COLEMAN,6.3,2.2,0.3,42.8,0.1,0.0,0.7,4.4,82.5,47.7,34.0,47.0,7.6,6.0,64.0,8.6,111.5,53.8,44,51,5.4,6,69,29.0,4.0,556.0,1.0,0.0,9.0,BUF,57.0,27,31,11,0,25,25,0,33,17,3,120.5,123.3,0,0.0,0,0.0,0,0.0,8,13.8,5,17.9
KEVIN AUSTIN,2.0,1.4,0.0,18.9,0.1,0.0,1.1,2.8,16.0,195.7,167.0,226.0,20.3,13.0,212.0,3.4,27.0,182.7,149,216,24.0,12,203,11.0,0.0,151.0,1.0,0.0,9.0,NO,22.0,5,3,23,0,100,0,0,100,0,6,500.0,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KHADAREL HODGE,1.6,0.4,0.1,8.2,0.0,0.0,0.0,0.8,25.1,137.2,118.0,152.0,9.5,11.0,147.0,2.0,32.1,139.0,119,151,9.8,11,150,7.0,1.0,131.0,0.0,0.0,0.0,ATL,12.0,2,1,17,0,87,7,0,93,0,4,500.0,500.0,0,0.0,0,0.0,0,0.0,2,3.5,1,5.3
