,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
EMARI DEMERCADO,3.7,1.5,0.0,8.5,4.1,0.1,20.3,2.1,52.3,91.7,72.0,88.0,8.3,8.0,135.0,5.2,73.3,84.3,69.0,85.0,8.1,8.0,128.0,21.0,0.0,119.0,58.0,2.0,284.0,ARI,30.0,25,26,13,0,58,17,0,58,33,3,500.0,500,2,3.4,1,3.0,1,5.6,1,1.7,1,3.8
ERIC GRAY,0.5,0.4,0.0,1.6,1.2,0.0,3.4,0.5,7.0,79.1,56.0,78.0,9.3,8.0,98.0,0.9,13.0,79.8,56.0,78.0,9.6,8.0,97.0,6.0,0.0,22.0,17.0,0.0,48.0,NYG,7.0,13,1,32,0,100,0,0,100,0,3,500.0,500,2,3.1,0,0.0,0,0.0,0,0.0,0,0.0
ERIC LAIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,148.0,199.0,12.2,12.0,176.0,0.0,0.0,169.3,146.0,200.0,16.5,12.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ETHAN FERNEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.3,132.0,197.0,23.0,12.0,184.0,0.0,0.0,165.3,125.0,198.0,28.6,12.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
EVAN HULL,0.7,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.7,81.7,60.0,79.0,8.6,8.0,132.0,1.7,1.7,82.6,59.0,79.0,9.3,8.0,135.0,1.0,0.0,6.0,1.0,0.0,1.0,IND,1.0,31,32,22,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
EZEKIEL ELLIOTT,7.3,3.0,0.1,18.4,10.8,0.2,37.8,3.8,123.5,38.1,30.0,39.0,4.6,5.0,53.0,10.3,174.5,38.6,28.0,38.0,4.5,5.0,52.0,51.0,2.0,313.0,184.0,3.0,642.0,DAL,65.0,5,4,23,6,38,50,6,19,38,1,107.0,100,21,50.0,11,57.9,4,57.1,4,11.1,0,0.0
FRANK GORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.4,85.0,120.0,14.5,10.0,142.0,0.0,0.0,110.9,86.0,123.0,14.4,10.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GARY BRIGHTWELL,1.6,1.3,0.0,11.8,2.3,0.0,4.8,1.8,6.6,146.8,109.0,172.0,30.8,11.0,180.0,2.9,11.6,146.8,103.0,171.0,30.9,11.0,180.0,5.0,0.0,47.0,9.0,0.0,19.0,FA,7.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GEORGE HOLANI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.6,110.0,141.0,12.2,10.0,152.0,0.0,0.0,129.1,109.0,143.0,12.4,10.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GUS EDWARDS,10.3,0.7,0.0,10.6,11.6,0.8,47.6,0.8,175.0,32.6,22.0,31.0,4.3,5.0,41.0,11.0,187.0,37.8,28.0,37.0,3.9,5.0,47.0,12.0,0.0,180.0,198.0,13.0,810.0,LAC,13.0,21,22,10,19,13,56,6,31,50,1,111.5,126,39,36.4,30,48.4,19,63.3,0,0.0,0,0.0
HASSAN HASKINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.7,117.0,142.0,9.9,10.0,148.0,0.0,0.0,130.8,106.0,144.0,11.6,10.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,0.0,11,13,6,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
HUNTER LUEPKE,0.6,0.2,0.0,1.1,0.4,0.1,1.1,0.2,9.7,131.2,112.0,140.0,9.9,10.0,142.0,0.7,12.7,135.1,112.0,142.0,11.5,10.0,146.0,3.0,0.0,18.0,6.0,1.0,19.0,DAL,4.0,5,4,23,0,93,0,0,93,0,0,500.0,500,2,1.9,2,4.0,2,8.3,0,0.0,0,0.0
ISAAC GUERENDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,72.0,85.0,12.1,8.0,136.0,0.0,0.0,90.5,73.0,87.0,13.5,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,10,12,5,0,0,0,0,0,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ISAIAH DAVIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,68.0,104.0,10.9,9.0,111.0,0.0,0.0,93.8,69.0,104.0,10.5,9.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,0.0,22,24,16,0,0,0,0,0,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ISAIAH SPILLER,1.4,0.7,0.0,3.8,4.1,0.0,10.7,0.7,13.0,95.3,78.0,93.0,9.6,8.0,139.0,2.1,19.0,96.3,81.0,92.0,10.0,8.0,141.0,6.0,0.0,34.0,37.0,0.0,96.0,FA,6.0,33,33,33,0,89,0,0,100,0,0,500.0,500,7,9.9,2,4.4,0,0.0,1,1.4,0,0.0
ISIAH PACHECO,12.1,3.1,0.1,17.4,14.6,0.5,66.8,3.5,169.9,9.4,5.0,9.0,1.9,2.0,14.0,15.3,213.9,9.7,4.0,9.0,2.5,3.0,16.0,44.0,2.0,244.0,205.0,7.0,935.0,KC,49.0,3,6,11,21,7,64,21,0,57,1,24.0,16,42,58.3,20,52.6,9,50.0,8,9.1,5,10.4
ISRAEL ABANIKANDA,1.3,1.0,0.0,6.1,3.1,0.0,10.0,1.6,9.3,91.6,64.0,90.0,12.4,8.0,131.0,2.3,16.3,88.2,61.0,88.0,13.2,8.0,127.0,7.0,0.0,43.0,22.0,0.0,70.0,NYJ,11.0,22,24,16,0,83,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JABARI SMALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,127.0,180.0,30.5,11.0,195.0,0.0,0.0,153.6,123.0,177.0,33.5,11.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,0.0,11,13,6,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JACK COLLETTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.8,136.0,175.0,5.0,11.0,149.0,0.0,0.0,146.8,136.0,179.0,6.9,11.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,0.0,17,23,4,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAHMYR GIBBS,12.7,3.5,0.1,21.1,12.1,0.7,63.0,4.7,190.1,6.6,3.0,6.0,2.0,2.0,12.0,16.1,242.1,5.0,3.0,4.0,1.3,2.0,9.0,52.0,1.0,316.0,182.0,10.0,945.0,DET,71.0,14,11,18,29,0,57,36,7,64,1,11.5,14,37,34.9,21,34.4,8,27.6,7,10.8,5,14.3
JAKE FUNK,2.2,1.0,0.0,12.0,2.0,0.0,10.0,1.0,2.2,163.8,147.0,190.0,16.9,12.0,192.0,3.2,3.2,166.3,146.0,191.0,17.2,12.0,193.0,1.0,0.0,12.0,2.0,0.0,10.0,DET,1.0,14,11,18,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JALEEL MCLAUGHLIN,4.4,1.8,0.1,9.4,4.5,0.1,24.1,2.1,75.0,48.7,34.0,48.0,4.9,6.0,62.0,6.2,106.0,45.6,30.0,45.0,5.3,6.0,58.0,31.0,2.0,160.0,76.0,1.0,410.0,DEN,36.0,19,18,20,0,56,13,0,56,19,2,149.5,175,7,9.3,4,11.1,0,0.0,5,7.7,1,2.9
JAMAAL WILLIAMS,3.3,1.4,0.0,4.8,8.2,0.1,23.5,1.5,42.8,69.4,53.0,69.0,6.3,7.0,98.0,4.7,60.8,69.7,52.0,68.0,7.0,7.0,99.0,18.0,0.0,62.0,106.0,1.0,306.0,NO,20.0,27,20,31,0,75,0,0,83,8,3,500.0,500,12,13.2,7,12.7,2,10.0,1,1.5,0,0.0
JAMES BUTLER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.5,185.0,208.0,2.5,12.0,190.0,0.0,0.0,188.5,186.0,207.0,2.5,12.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMES CONNER,13.4,2.1,0.2,12.7,16.0,0.5,80.0,2.5,174.5,18.9,11.0,18.0,3.1,4.0,26.0,15.5,201.5,19.5,12.0,18.0,3.1,4.0,27.0,27.0,2.0,165.0,208.0,7.0,1040.0,ARI,33.0,25,26,13,17,8,50,25,8,58,1,57.5,68,32,55.2,18,54.5,9,50.0,5,8.6,1,3.8
JAMES COOK,11.1,2.6,0.2,26.2,13.9,0.1,66.0,3.2,188.7,14.8,9.0,15.0,2.7,3.0,26.0,13.7,232.7,13.7,7.0,14.0,2.7,3.0,24.0,44.0,4.0,445.0,237.0,2.0,1122.0,BUF,54.0,12,7,24,13,13,56,13,19,56,1,34.5,29,31,29.0,18,28.1,4,12.5,6,9.7,3,11.1
JAMES ROBINSON,0.0,1.0,0.0,-2.0,1.0,0.0,2.0,1.0,0.0,141.5,105.0,163.0,19.4,11.0,159.0,1.0,1.0,144.7,108.0,164.0,17.3,11.0,162.0,1.0,0.0,-2.0,1.0,0.0,2.0,FA,1.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAMYCAL HASTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.9,100.0,135.0,20.2,10.0,168.0,0.0,0.0,124.8,97.0,136.0,19.9,10.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,2.0,8,10,7,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JARET PATTERSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,79.0,109.0,11.9,9.0,126.0,0.0,0.0,98.6,78.0,110.0,13.3,9.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,0.0,21,22,10,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JASE MCCLELLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.6,88.0,115.0,14.7,9.0,137.0,0.0,0.0,114.3,90.0,118.0,17.0,9.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,0.0,7,15,2,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JASHAUN CORBIN,0.4,1.0,0.0,4.0,0.3,0.0,0.3,1.0,1.3,163.3,132.0,195.0,22.4,12.0,183.0,1.4,4.3,162.3,130.0,196.0,22.9,12.0,181.0,3.0,0.0,12.0,1.0,0.0,1.0,FA,3.0,33,33,33,0,100,0,0,100,0,0,500.0,500,1,1.6,1,4.5,0,0.0,0,0.0,0,0.0
JAVONTE WILLIAMS,8.3,2.9,0.1,14.3,13.6,0.2,48.4,3.6,132.2,28.0,16.0,28.0,4.4,5.0,37.0,11.2,179.2,25.5,13.0,25.0,4.4,4.0,35.0,47.0,2.0,228.0,217.0,3.0,774.0,DEN,58.0,19,18,20,0,13,27,0,13,33,1,77.0,87,37,49.3,17,47.2,8,50.0,3,4.6,3,8.6
JAWHAR JORDAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,72.0,108.0,9.6,9.0,110.0,0.0,0.0,96.3,76.0,107.0,10.3,9.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,0.0,2,3,21,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAYLEN WARREN,8.0,3.6,0.0,21.8,8.8,0.2,46.1,4.4,135.4,33.1,25.0,32.0,3.2,5.0,40.0,11.6,196.4,28.4,18.0,29.0,4.1,5.0,38.0,61.0,0.0,370.0,149.0,4.0,784.0,PIT,74.0,17,23,4,6,19,38,6,0,50,1,89.0,82,17,23.9,8,20.5,4,25.0,5,11.9,2,11.1
JAYLEN WRIGHT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,38.0,53.0,9.9,6.0,102.0,0.0,0.0,54.3,37.0,54.0,9.6,6.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,0.0,6,5,19,0,0,0,0,0,0,3,141.0,186,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JEFFERY WILSON,2.7,1.4,0.0,8.5,4.1,0.0,18.8,1.7,27.3,87.2,67.0,89.0,16.6,8.0,156.0,4.1,41.3,89.7,67.0,91.0,16.7,8.0,158.0,14.0,0.0,85.0,41.0,0.0,188.0,MIA,17.0,6,5,19,0,89,0,0,67,0,5,500.0,500,9,9.9,2,3.4,1,3.7,1,1.5,1,2.3
JEREMY MCNICHOLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.7,95.0,145.0,14.3,10.0,139.0,0.0,0.0,112.9,92.0,141.0,15.8,10.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,0.0,16,9,28,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JERICK MCKINNON,5.0,2.1,0.3,16.0,1.8,0.1,5.0,2.7,59.4,95.4,66.0,98.0,15.8,9.0,174.0,7.0,84.4,95.3,65.0,98.0,16.6,9.0,174.0,25.0,4.0,192.0,21.0,1.0,60.0,FA,32.0,33,33,33,0,67,33,0,67,25,0,500.0,500,3,4.2,1,2.6,0,0.0,5,5.7,3,6.3
JERMAR JEFFERSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.2,157.0,191.0,8.3,12.0,179.0,0.0,0.0,165.8,150.0,185.0,12.2,11.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,14,11,18,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JEROME FORD,9.8,2.6,0.3,18.8,12.0,0.2,47.8,3.7,167.2,37.4,27.0,37.0,4.6,5.0,49.0,12.4,211.2,36.4,24.0,36.0,4.3,5.0,48.0,44.0,5.0,319.0,204.0,4.0,813.0,CLE,63.0,4,8,8,13,19,63,13,13,69,1,107.5,120,16,24.2,10,32.3,4,23.5,6,9.4,2,6.9
JK DOBBINS,9.7,2.0,0.0,15.0,8.0,1.0,22.0,3.0,9.7,46.5,31.0,47.0,7.3,6.0,75.0,11.7,11.7,47.0,33.0,49.0,7.2,6.0,76.0,2.0,0.0,15.0,8.0,1.0,22.0,LAC,3.0,21,22,10,0,0,100,0,0,100,2,120.5,130,1,0.9,1,1.6,1,3.3,1,1.6,1,3.2
JOCK SANDERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,188.0,209.0,2.0,12.0,192.0,0.0,0.0,188.5,187.0,208.0,1.5,12.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOE MIXON,12.6,3.1,0.2,22.1,15.1,0.5,60.8,3.8,215.0,14.3,7.0,14.0,2.3,3.0,22.0,15.7,267.0,15.2,11.0,16.0,2.1,3.0,22.0,52.0,3.0,376.0,257.0,9.0,1034.0,HOU,64.0,2,3,21,6,0,69,6,0,69,1,41.5,27,56,77.8,38,80.9,18,81.8,13,17.6,6,16.2
JOHN KELLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,147.0,198.0,14.3,12.0,182.0,0.0,0.0,161.7,140.0,195.0,16.8,12.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,0.0,20,14,25,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JONATHAN TAYLOR,13.7,1.9,0.1,15.3,16.9,0.7,74.1,2.3,137.4,4.7,2.0,4.0,1.3,2.0,8.0,15.6,156.4,5.6,3.0,5.0,1.6,2.0,13.0,19.0,1.0,153.0,169.0,7.0,741.0,IND,23.0,31,32,22,11,11,78,0,11,78,1,10.5,9,28,30.8,14,29.8,9,34.6,4,6.8,3,12.0
JONATHAN WARD,0.2,0.0,0.0,0.0,0.6,0.0,2.2,0.0,1.1,147.4,127.0,161.0,16.8,11.0,172.0,0.2,1.1,148.7,130.0,159.0,13.9,11.0,169.0,0.0,0.0,0.0,3.0,0.0,11.0,PIT,0.0,17,23,4,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JONATHAN WILLIAMS,-0.2,0.0,0.0,0.0,1.0,0.0,-2.0,1.0,-0.2,175.5,170.0,205.0,5.5,12.0,181.0,-0.2,-0.2,177.0,170.0,204.0,7.0,12.0,184.0,0.0,0.0,0.0,1.0,0.0,-2.0,FA,1.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JONATHON BROOKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,19.0,34.0,6.9,5.0,57.0,0.0,0.0,34.8,18.0,35.0,6.6,5.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,0.0,32,31,27,0,0,0,0,0,0,1,88.5,88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JORDAN MASON,2.6,0.2,0.0,1.9,2.5,0.2,12.9,0.3,41.7,68.3,42.0,66.0,11.6,7.0,98.0,2.8,44.7,72.2,47.0,70.0,13.0,7.0,106.0,3.0,0.0,31.0,40.0,3.0,206.0,SF,4.0,10,12,5,0,80,20,0,80,7,2,500.0,500,4,4.0,2,3.6,1,3.1,0,0.0,0,0.0
JORDAN MIMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,150.0,108.0,155.0,21.2,11.0,182.0,0.0,0.0,144.0,116.0,154.0,19.1,11.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,2.0,27,20,31,0,100,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,1,1.5,1,3.0
JOSH JACOBS,11.1,2.8,0.0,22.8,17.9,0.5,61.9,4.2,144.1,13.0,8.0,13.0,2.8,3.0,22.0,13.9,181.1,13.8,7.0,15.0,2.7,3.0,23.0,37.0,0.0,296.0,233.0,6.0,805.0,GB,54.0,29,29,15,15,8,54,23,8,62,1,23.0,39,36,56.3,22,59.5,8,53.3,6,8.5,3,8.6
JOSHUA KELLEY,3.2,0.5,0.0,1.9,6.3,0.1,23.8,0.7,53.7,99.2,73.0,101.0,18.1,9.0,175.0,3.6,61.7,103.0,76.0,101.0,19.8,9.0,176.0,8.0,0.0,32.0,107.0,2.0,405.0,FA,12.0,33,33,33,0,81,13,0,81,13,0,500.0,500,14,19.7,7,15.6,3,13.0,1,1.4,0,0.0
JULIUS CHESTNUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.8,97.0,133.0,15.7,10.0,150.0,0.0,0.0,120.6,96.0,134.0,17.9,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,0.0,11,13,6,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JUSTICE HILL,5.1,1.8,0.1,12.9,5.3,0.2,24.2,2.4,81.3,66.8,47.0,65.0,6.9,7.0,87.0,6.8,109.3,64.8,43.0,63.0,7.2,7.0,86.0,28.0,1.0,206.0,84.0,3.0,387.0,BAL,39.0,20,14,25,0,53,20,7,53,20,2,500.0,500,20,18.7,11,17.7,4,13.3,1,1.6,0,0.0
KAREEM HUNT,6.9,1.0,0.0,5.6,9.0,0.6,27.4,1.4,103.5,92.8,72.0,97.0,12.7,8.0,139.0,7.9,118.5,93.0,67.0,97.0,12.6,9.0,138.0,15.0,0.0,84.0,135.0,9.0,411.0,FA,21.0,33,33,33,0,36,50,0,36,21,0,500.0,500,32,48.5,15,48.4,11,64.7,1,1.6,0,0.0
KEAONTAY INGRAM,1.4,0.6,0.0,3.7,5.0,0.0,10.6,0.6,10.0,105.4,92.0,107.0,15.3,9.0,165.0,2.0,14.0,109.2,83.0,108.0,17.6,9.0,165.0,4.0,0.0,26.0,35.0,0.0,74.0,KC,4.0,3,6,11,0,86,0,0,86,0,4,500.0,500,2,3.4,1,3.0,0,0.0,0,0.0,0,0.0
KEATON MITCHELL,8.7,1.3,0.0,13.3,6.7,0.3,56.6,1.6,60.9,68.9,53.0,71.0,8.7,7.0,99.0,10.0,69.9,69.8,54.0,69.0,9.0,7.0,97.0,9.0,0.0,93.0,47.0,2.0,396.0,BAL,11.0,20,14,25,14,29,57,0,29,57,3,500.0,500,3,2.8,0,0.0,0,0.0,1,1.6,0,0.0
KEILAN ROBINSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.7,99.0,131.0,14.3,10.0,154.0,0.0,0.0,112.4,93.0,132.0,13.1,10.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,0.0,30,27,26,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KENDALL MILTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.8,93.0,139.0,12.8,10.0,134.0,0.0,0.0,114.6,89.0,140.0,16.0,10.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,0.0,15,28,1,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KENDRE MILLER,4.2,1.3,0.0,14.6,5.1,0.1,19.5,1.4,33.3,58.6,44.0,57.0,9.4,7.0,88.0,5.4,43.3,57.5,43.0,56.0,9.7,6.0,92.0,10.0,0.0,117.0,41.0,1.0,156.0,NO,11.0,27,20,31,0,86,14,0,86,14,2,184.0,165,3,3.3,1,1.8,1,5.0,0,0.0,0,0.0
KENE NWANGWU,0.2,0.0,0.0,0.0,0.6,0.0,1.6,0.0,1.3,112.8,92.0,122.0,15.2,10.0,153.0,0.2,1.3,107.6,88.0,120.0,14.5,10.0,150.0,0.0,0.0,0.0,5.0,0.0,13.0,MIN,0.0,26,16,30,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KENNETH WALKER,11.4,1.9,0.1,17.3,14.6,0.5,60.3,2.5,170.4,12.9,7.0,12.0,2.8,3.0,21.0,13.3,199.4,16.2,9.0,17.0,2.4,3.0,23.0,29.0,1.0,259.0,219.0,8.0,905.0,SEA,37.0,23,25,17,14,14,57,7,14,64,1,40.5,42,38,55.1,19,51.4,13,76.5,3,4.6,0,0.0
KENNY GAINWELL,4.2,1.9,0.0,11.4,5.3,0.1,22.8,2.3,67.4,67.9,55.0,64.0,5.9,7.0,84.0,6.1,97.4,64.9,50.0,64.0,6.0,7.0,81.0,30.0,0.0,183.0,84.0,2.0,364.0,PHI,37.0,15,28,1,0,60,7,0,53,13,2,500.0,500,23,22.1,10,14.9,3,10.0,0,0.0,0,0.0
KENNY HILLIARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.7,117.0,188.0,25.0,12.0,178.0,0.0,0.0,148.7,112.0,188.0,29.0,12.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KENNY MCINTOSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,87.0,111.0,10.3,9.0,129.0,0.0,0.0,105.1,85.0,111.0,11.2,9.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,0.0,23,25,17,0,0,0,0,0,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KENYAN DRAKE,0.4,0.7,0.0,10.3,0.7,0.0,0.0,1.0,1.1,167.0,110.0,200.0,40.3,12.0,196.0,1.0,3.1,168.7,115.0,199.0,38.0,12.0,196.0,2.0,0.0,31.0,2.0,0.0,0.0,FA,3.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KESHAWN VAUGHN,0.9,0.4,0.0,0.4,4.8,0.0,8.4,1.0,4.4,146.0,120.0,165.0,21.7,11.0,187.0,1.3,6.4,148.4,120.0,173.0,22.4,11.0,189.0,2.0,0.0,2.0,24.0,0.0,42.0,FA,5.0,33,33,33,0,100,0,0,100,0,0,500.0,500,1,1.6,1,4.0,1,8.3,1,1.7,0,0.0
KEVIN HARRIS,4.6,0.8,0.0,14.5,4.0,0.3,16.3,0.8,18.3,99.3,83.0,113.0,10.8,9.0,124.0,5.3,21.3,102.9,88.0,113.0,10.9,9.0,125.0,3.0,0.0,58.0,16.0,1.0,65.0,NE,3.0,8,10,7,0,33,33,0,33,0,0,500.0,500,2,4.8,0,0.0,0,0.0,1,2.8,0,0.0
KHALIL HERBERT,7.7,1.7,0.1,11.2,11.0,0.2,50.9,2.6,92.5,51.3,35.0,50.0,7.1,6.0,72.0,9.4,112.5,53.3,37.0,50.0,6.8,6.0,72.0,20.0,1.0,134.0,132.0,2.0,611.0,CHI,31.0,18,21,12,9,45,36,9,36,36,2,183.0,500,15,19.7,5,12.8,1,5.0,4,7.1,2,7.7
KHARI BLASINGAME,0.2,0.2,0.0,0.1,0.5,0.0,1.6,0.4,2.8,140.8,132.0,162.0,5.5,11.0,148.0,0.4,5.8,142.7,134.0,161.0,5.2,11.0,149.0,3.0,0.0,2.0,8.0,0.0,26.0,CHI,6.0,18,21,12,0,100,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,1,1.8,0,0.0
